venue_code,title,start_date,end_date,summary,url,notes,swept_at
lgd,Alison Watt,2025-03-06,2025-06-08,"On March 6, Lévy Gorvy Dayan opens Alison Watt, a presentation of new works by the artist to coincide with her solo exhibition at Pitzhanger Manor & Gallery in Walpole Park, West London. Watt’s still life paintings are distinguished by a deft realism informed by perception, memory, and art historical research. The paintings on view at Lévy Gorvy Dayan and Pitzhanger form part of a series that engages with the life and collection of Sir John Soane (1753–1837), one of the foremost architects of the British Regency era. Soane is known for his eclectic collection of paintings, sculptures, and architectural fragments, as well as models, books, drawings, and furniture, part of which remains on-site at Pitzhanger, his main residence between 1804 and 1810.",https://www.levygorvydayan.com/exhibitions/alison-watt,"Found on the venue's ""current and past"" listing page.",2026-09-25T06:09:25.583Z
lgd,Michelangelo Pistoletto: To Step Beyond,2025-01-16,2025-03-29,"On January 16, 2025, Lévy Gorvy Dayan presented the significant solo exhibition Michelangelo Pistoletto: To Step Beyond, organized in collaboration with Galleria Continua. This major presentation featured painting and sculpture spanning the Italian artist’s groundbreaking practice from the early 1960s to the present, illuminating the radicality of his evolving oeuvre. Pistoletto once wrote, “If art is life’s mirror, then I am the mirror maker.” Ever advancing the bounds of his artmaking, Pistoletto engages developments in technology, society, and the environment to consider contemporary existence while also looking to the future.",https://www.levygorvydayan.com/exhibitions/michelangelo-pistoletto-to-step-beyond,"Found on the venue's ""current and past"" listing page.",2026-09-25T06:09:25.583Z
lgd,Andy Warhol: Ten Portraits of Jews of the Twentieth Century,2024-11-14,2025-02-22,"Opening on November 14, Lévy Gorvy Dayan will exhibit a rare and complete group of ten unique collages belonging to Andy Warhol’s series Ten Portraits of Jews of the Twentieth Century (1980). On view on the fifth floor of the gallery’s Beaux-Arts townhouse at 19 East 64th Street, the vibrant and multifaceted works are demonstrative examples of the artist’s physical process and his compositional method. Arrayed together, the total body of ten collages provides a potent counter to Warhol’s famous remark of 1963—“I want to be a machine”—revealing insights into his haptic and experimental artmaking, and the decisive evolution of his renowned Pop portraits.",https://www.levygorvydayan.com/exhibitions/andy-warhol-ten-portraits-of-jews-of-the-twenteith-century,"Found on the venue's ""current and past"" listing page.",2026-09-25T06:09:25.583Z
lgd,Francesco Clemente: Summer Love in the Fall,2024-10-29,2024-12-21,"On October 29, Lévy Gorvy Dayan opened Francesco Clemente: Summer Love in the Fall, marking the venerated artist’s first exhibition at the gallery’s Beaux-Arts townhouse at 19 East 64th Street. Here, across multiple floors, Clemente debuted recent large-scale paintings in oil, watercolors, and frescoes, demonstrating his engagement with form and material—and melding artistic influences from India, West Africa, Egypt, and Italy to classical Greece and Rome. The subject of his new work is grounded in introspection and personal connection, echoing the expression penned by William Blake, “Love, the human form divine.” Created during the warm and lush summer months, Clemente’s representations in oil of amorous love and the erotic impulse are intimate yet universal, addressing physical and emotional connection. His earthen, pared-down palette emphasizes metallic hues of gold and silver, while also referencing the pictorial traditions of the Italian trecento and Renaissance—the dry grays of Giotto and the cool greens of Fra Angelico. The paintings are populated with figurative iconography, including that of angels, and resonant themes of spirituality and sexuality.",https://www.levygorvydayan.com/exhibitions/francesco-clemente,"Found on the venue's ""current and past"" listing page.",2026-09-25T06:09:25.583Z
lgd,"Enchanted Alchemies: Magic, Mysticism, and the Occult in Art",2024-10-01,2024-12-21,"On October 1, 2024, Lévy Gorvy Dayan opened Enchanted Alchemies, an exhibition exploring themes of magic, mysticism, and the occult in art. The exhibition places historical figures such as Gertrude Abercrombie, Eileen Agar, Leonora Carrington, Elda Cerrato, Ithell Colquhoun, Leonor Fini, and Monica Sjöö in dialogue with contemporary practitioners, including Francesco Clemente, Chitra Ganesh, Alejandro Jodorowsky, Bharti Kher, Linder, and Goshka Macuga. Featuring over 50 works by 27 artists spanning painting, sculpture, ceramic, watercolor, and collage—some newly created—Enchanted Alchemies brings together a range of expressive approaches to magic and mystical thinking. On November 12, the display evolved into phase II, reflecting the transformative and alchemical themes of the artists' works. On October 6, 2024, a panel discussion relating to the exhibition was held at the 1 Hotel Mayfair at 4 PM. It was moderated by renowned art critic Louisa Buck, and featured the artist Linder and writer Irenosen Okojie. The panel was chaired by Rachel Thomas, Chief Curator of the Hayward Gallery.",https://www.levygorvydayan.com/exhibitions/enchanted-alchemies-magic-mysticism-and-the-occult-in-art,"Found on the venue's ""current and past"" listing page.",2026-09-25T06:09:25.583Z
lgd,Thomas Houseago: Night Sea Journey,2024-09-09,2024-10-19,"On September 9, 2024, Lévy Gorvy Dayan opened Thomas Houseago: Night Sea Journey, a major exhibition that sees the artist pushing boundaries—material and psychological—as he sprawls intricate visions across three floors of the gallery’s Beaux-Arts townhouse. Night Sea Journey marks Houseago’s first exhibition in New York City in ten years. It showcases new paintings and sculptures that realize the artist’s recent battles with trauma, from which he emerged with a greater understanding of his powers. The result is a raw odyssey from darkness to light that culminates in a symphonic room-spanning tapestry on the gallery’s skylit top floor, created en plein air in Malibu, like the rest of the exhibition. Night Sea Journey included a film on Houseago directed by Andrew Dominik and produced by Saul Germaine, PJ van Sandwijk, and Paul Kahil.",https://www.levygorvydayan.com/exhibitions/thomas-houseago-2024,"Found on the venue's ""current and past"" listing page.",2026-09-25T06:09:25.583Z
lgd,Material States: Yves Klein and Günther Uecker,2024-06-20,2024-09-12,"On June 20, 2024, Lévy Gorvy Dayan opened Material States: Yves Klein and Günther Uecker, an exhibition exploring connections between Yves Klein (1928–1962) and Günther Uecker (b. 1930). Titans of Europe’s postwar avant-garde, Klein and Uecker developed radically alternative visual languages at a time when artistic traditions were increasingly questioned and dismantled. The artists’ lives converged in manifold ways, and, in January 1962, Klein married Uecker’s sister Rotraut, rendering the two family. Material States included major works by each artist, including Uecker’s poignant Hommage à Yves Klein II, created the same year as Klein’s untimely death at the age of 34.",https://www.levygorvydayan.com/exhibitions/material-states,"Found on the venue's ""current and past"" listing page.",2026-09-25T06:09:25.583Z
lgd,Joel Mesler: Kitchens are good rooms to cry in,2024-06-06,2024-07-26,"Lévy Gorvy Dayan was excited to announce the opening of Joel Mesler: Kitchens are good rooms to cry in on June 6, 2024. This major presentation marked the artist’s fourth exhibition with the gallery and the first in New York, comprising new paintings, sculptures, and installations across two floors of the Beaux-Arts townhouse at 19 East 64th Street. With Kitchens are good rooms to cry in, Mesler examined and shared his personal journey from his youth in Los Angeles to the present day—achieved through an installation in three vignettes, each relating to childhood, adulthood, and midlife. Through a dazzling display of work across media, Mesler expounded on the insights of his earned experience, as well as the questions yet to be answered, in a presentation that was at once intimate and exuberant, reflective and bold. On July 2, 2024, Mesler’s solo exhibition at the gallery was joined by his public installation, Pool Party, at the Rink at Rockefeller Center, presented by Rockefeller Center and Art Production Fund. Pool Party activated multiple locations throughout Rockefeller Center, centering at the Rink with the creation of a patterned pool as well as the artist’s sculptural floats, inflatables, and beach balls.",https://www.levygorvydayan.com/exhibitions/joel-mesler-kitchens-are-good-rooms-to-cry-in,"Found on the venue's ""current and past"" listing page.",2026-09-25T06:09:25.583Z
lgd,Alison Watt: Breathing In,2024-05-09,2024-07-26,"Lévy Gorvy Dayan was delighted to present Breathing In, the first United States exhibition for the celebrated British painter Alison Watt, whose still lifes married contemporary concepts with the painterly language of classic European portraiture. Opening May 9, 2024, Breathing In featured a host of new and never-before-seen paintings and coincided with Lévy Gorvy Dayan’s presentation of Watt’s significant canvas Peale (2018) at the Independent Art Fair. Watt’s paintings luxuriated in the details from art historical portraiture that served as encapsulations of the sitter’s character, with special emphasis on fabrics and the stories told by their creases. White predominated in her paintings, though like her inanimate subjects, it was given profound dimension through her explorations of its reflective intricacies. The overall effect Watt achieved was one of absent presence. “The still life can be very intimate,” Watt has said. “And because of its close connection to us, how we view it is continually being redefined. It continues to evolve because it reflects us. So, by its very nature, it is linked to the portrait. The still life is a portrait without likeness.”",https://www.levygorvydayan.com/exhibitions/alison-watt-breathing-in,"Found on the venue's ""current and past"" listing page.",2026-09-25T06:09:25.583Z
lgd,Yves Klein and the Tangible World,2024-04-11,2024-05-25,"On April 11, 2024, Lévy Gorvy Dayan opened Yves Klein and the Tangible World, an exhibition devoted to the engagement of the body in the visionary French artist’s oeuvre. Curated in collaboration with the Yves Klein Foundation, the presentation brought together nearly 30 examples of Yves Klein’s Anthropométries (1960–62) and Peintures de feu (Fire Paintings, 1961–62), as well as Sculpture tactile (Tactile Sculpture, conceived c. 1957) in the first focused juxtaposition of these works. Klein’s paintings affirm his conviction that art should exude life. His Anthropométries and Peintures de feu exemplify this ethos, possessing traces of living flesh and imprinted memories of fire, water, earth, and air. Klein once wrote, “The link between spirit and matter is energy. The combined mechanism of these three elements generates our tangible world, which is claimed to be real but is in fact ephemeral.” Through direct physical contact and alchemy, energy is captured and transferred in the works on view, binding the soul and the material support. On the occasion of the exhibition Yves Klein and the Tangible World, Lévy Gorvy Dayan presented a performance of Klein’s Monotone-Silence Symphony at St. James’ Church, New York, on Wednesday, May 1, at 6:30 pm. Sculpture tactile will be activated every Thursday and Saturday from 2 pm to 6 pm. Please be aware that this schedule is subject to change.",https://www.levygorvydayan.com/exhibitions/yves-klein-and-the-tangible-world,"Found on the venue's ""current and past"" listing page. Closed before the 1 July 2024 lookback; kept by your one-time exception.",2026-09-25T06:09:25.583Z
mam,Kerry James Marshall: The Histories,2026-09-18,2027-01-24,"Organized with the artist’s support, the exhibition covers over four decades of his career. It brings together many bodies of his work, with primarily paintings, as well as examples of the artist's prints, drawings and sculpture, from museums and private collections across North America and Europe. The exhibition opens with the artist’s early mature works, created in the 1980s, including Invisible Man (1986), inspired by Ralph Ellison’s eponymous novel (1952). This section establishes Kerry James Marshall's concern with depicting Black figures, while also raising questions about representation in art history and who and what has been excluded. The artist’s radical approach—using a range of black pigments mixed with other colors—affects the viewer’s perception of his figures. The second gallery displays large canvases dealing with the history of the “Middle Passage,” an expression designating the journey of captured Africans across the Atlantic to be sold as slaves. The exhibition continues with a presentation of monumental works illustrating scenes of contemporary life in settings ranging from hair and beauty salons to parks and outdoor spaces. Referencing artists such as Édouard Manet, Gustave Caillebotte, Georges Seurat, and other painters of modern life, Marshall offers a corrective to the absence of large scale images portraying the everyday experience of Black people in the history of Western art.",https://www.mam.paris.fr/en/expositions/exhibitions-kerry-james-marshall,"Found on the venue's ""current"" listing page.",2026-09-25T06:10:10.034Z
