venue_code,title,start_date,end_date,summary,url,notes
acq,HARUMI KLOSSOWSKA DE ROLA SACRED WOODS PALM BEACH,2025-01-11,2025-02-23,"“My main inspiration is about wild animals, or plants or trees; they’re not domesticated in my work. I look through my mother’s eyes, through animism… Nature is cruel, but we’ve utterly separated ourselves from the natural world, where we were surrounded by species more powerful than ours. It’s important for us today to get reacquainted with nature and with fear, to help make us aware that animals are just as important as we are.” Acquavella Galleries Palm Beach is pleased to present Harumi Klossowska de Rola: Sacred Woods, its first solo exhibition of the Swiss-based artist Harumi Klossowska de Rola. Titled Sacred Woods, the exhibition features new and recent sculptures that explore the artist’s reverential fascination with the beauty of the natural and untamed world. Inspired by the grace and majesty of the animal kingdom, the show includes over a dozen sensitively rendered animals crafted out of bronze, alabaster, or wood; each sculpture is ennobled with a sense of spirit, physicality, and emotion. Sentient and animate, her artworks function as living, totemic entities, creating a bridge between nature and mankind. The passage of time and a rich sense of history is integral to Harumi’s work. Her handcrafted sculptures incorporatematerials layered with age and history, embracing how mediums such as bronze will evolve and oxidize over time. With an exquisite attention to detail and surface, they feature rich patinas, often highlighted with passages of gold leaf. Each exquisitely rendered sculpture begins with extensive preparatory drawings and modeling before the artist arrives at the final form. To make her sculptures, Harumi collaborates closely with skilled foundry artisans, often at the Fonderie de Coubertin in Saint-Rémy-lès-Chevreuse or the Fonderie Patrick Laroche in Paris, where many of the sculptures are cast. Klossowska’s command of material and her keen attention to detail across her artistic practice is evident in each object. Drawing inspiration from",https://www.acquavellagalleries.com/exhibitions/harumi-klossowska-de-rola,"Found on the venue's ""all (current/upcoming/past)"" listing page."
acq,PORTRAITURE FROM CASSATT TO WARHOL PALM BEACH,2024-11-22,2025-01-05,"A group exhibition exploring portraiture, with paintings, works on paper, and sculptures by include Billy Al Bengston, Pierre Bonnard, Mary Cassatt, Dominic Chambers, Willem de Kooning, Jean Dubuffet, Nicole Eisenman, Lucian Freud, Alberto Giacometti, Henri Laurens, Henri Matisse, Joan Miró, Pablo Picasso, Man Ray, Susan Rothenberg, Tom Sachs, Wayne Thiebaud, Édouard Vuillard, Andy Warhol, Hannah Wilke, and Dustin Yellin. Acquavella Galleries is pleased to present Portraiture: From Cassatt to Freud, a group exhibition exploring portraiture, with paintings and sculptures spanning over a century and different styles of representation, from Impressionism to today. Artists include Billy Al Bengston, Pierre Bonnard, Mary Cassatt, Dominic Chambers, Willem de Kooning, Jean Dubuffet, Nicole Eisenman, Lucian Freud, Alberto Giacometti, Henri Laurens, Henri Matisse, Joan Miró, Pablo Picasso, Man Ray, Susan Rothenberg, Tom Sachs, Wayne Thiebaud, Édouard Vuillard, Andy Warhol, Hannah Wilke, and Dustin Yellin. The exhibition will open at the gallery’s Palm Beach location November 20, 2024, and travel to New York in January of 2025. Portraiture: From Cassatt to Freud brings together works that delve into the techniques and methods that artists have utilized to represent their subjects in portraiture. Showing works by artists across the spectrum of the Impressionist, modern, and contemporary periods, the exhibition reflects the disparate ways of seeing and portraying, with a particular focus on the relationship between painter and model. Through these varying perspectives, the simulacrum undergoes shifts and transformations that illustrate the breadth of portraiture while delving into the genre’s inherent intimacy. Among the selection of artworks is Andy Warhol’s iconic Self-Portrait (Fright Wig) (1986). Created during the penultimate year of Warhol’s life, the silkscreen painting ranks among the artist’s most recognized and familiar images. Self-Portrait (Fright Wig) is complement",https://www.acquavellagalleries.com/exhibitions/portraiture,"Found on the venue's ""all (current/upcoming/past)"" listing page. The same exhibition is also shown at New York."
acq,TOM SACHS BRONZE NEW YORK,2024-11-07,2024-12-13,"""Picasso: the word is synonymous with art. For years, I’ve studied so many systems. McDonald’s, architecture of Le Corbusier and the Bauhaus, military-industrial systems. For me, it was a way of trying to understand Picasso the way I would understand a battleship or a skyscraper. To understand how something is made. So, working with Picassos and understanding them is a way of taking them apart."" New York, NY (October 7, 2024) – Acquavella Galleries is pleased to present our fifth solo exhibition with Tom Sachs. Titled Bronze, the exhibition features new and recent bronze sculptures by the artist and will be on view at our New York gallery from November 7—December 13, 2024. In this exhibition, Sachs continues his formal investigation and exploration of the modernist canon. Guided by the iconoclastic spirit and wit of Marcel Duchamp’s iconic “readymades,” Sachs employs his signature bricolage technique to reimagine sculptures by Pablo Picasso and Constantin Brâncuși. Drawing on an interplay between technical production and quotidian materials, these sculptures question traditional conceptions of what constitutes a work of art. Previous bodies of work have also engaged the annals of modernism, including Sachs’s take on Piet Mondrian’s abstractions in the 1990s, recreated out of duct tape and plywood; foamcore interpretations of Le Corbusier's housing complexes in the aughts; and, more recently, the reimagining of Picasso’s paintings, particularly from the so-called “war years” period between 1937 and 1945. Bronze features twelve sculptures, each constructed from a bricolage of found, everyday objects, which have been cast in bronze and painted with enamel. Drawing from Picasso’s sculpted oeuvre, Sachs’s new works are in dialogue with sculptures the Spanish artist created from the 1930s through the early 1950s, many of which were also assemblage sculptures constructed out of found materials.",https://www.acquavellagalleries.com/exhibitions/tom-sachs3,"Found on the venue's ""all (current/upcoming/past)"" listing page."
acq,JACOB EL HANANI DRAWING ON CANVAS NEW YORK,2024-09-10,2024-10-18,"“It is a personal challenge to bring drawing to the extreme and see how far my eyes and fingers can go.” New York, NY­­–July 24th, 2024– Acquavella Galleries is pleased to present Drawing on Canvas, an exhibition of new and recent works by the artist Jacob El Hanani. In his fifth solo exhibition with the gallery, El Hanani displays a masterful dedication to the craft that he has honed over the past 50 years. Constructing abstract pen and ink drawings that involve the artist applying thousands of marks by hand, El Hanani continues his trademark practice in Drawing on Canvas while incorporating his recent shift from working on paper to working on gessoed canvas on a much larger scale. The subtle, amorphous surfaces of these canvases upon closer inspection reveal dense webs of lines and patterns, built from repeated, rudimentary marks—often simple lines or circles. As the elemental forms grow into increasingly complex patterns, the entire canvas transforms into something much more than a summation of its parts. Day by day, El Hanani slowly creates these drawings over the course of months, his ceaseless labor equally as impressive as the resulting artworks. El Hanani’s work is informed by the meditative rigor found in the Jewish practices and traditions in which he was raised. Most clearly, the artist is in dialogue with micrography, an ancient art of calligrams that once decorated Hebrew Bibles and religious manuscripts. Like these historic drawings, each small mark on El Hanani’s canvases is a gesture in storytelling and world-building.",https://www.acquavellagalleries.com/exhibitions/jacob-el-hanani,"Found on the venue's ""all (current/upcoming/past)"" listing page."
acq,"JAMES ROSENQUIST AT MOMA F-111 ON VIEW IN THE WERNER AND ELAINE DANNHEISSER GALLERY, FOURTH FLOOR",2012-01-26,,"For installation website with interactive features, please visit: http://www.moma.org/explore/f111",https://www.acquavellagalleries.com/exhibitions/james-rosenquist-at-moma,"Found on the venue's ""all (current/upcoming/past)"" listing page. No closing date found anywhere on the venue's pages."
artic,[current page],,,,https://www.artic.edu/exhibitions,"The venue's ""current"" listing page could not be read: the venue’s site refused us (HTTP 403). Marker row, not an exhibition."
artic,[upcoming page],,,,https://www.artic.edu/exhibitions/upcoming,"The venue's ""upcoming"" listing page could not be read: the venue’s site refused us (HTTP 403). Marker row, not an exhibition."
artic,[past 2026 page],,,,https://www.artic.edu/exhibitions/history?year=2026,"The venue's ""past 2026"" listing page could not be read: the venue’s site refused us (HTTP 403). Marker row, not an exhibition."
artic,[past 2025 page],,,,https://www.artic.edu/exhibitions/history?year=2025,"The venue's ""past 2025"" listing page could not be read: the venue’s site refused us (HTTP 403). Marker row, not an exhibition."
artic,[past 2024 page],,,,https://www.artic.edu/exhibitions/history?year=2024,"The venue's ""past 2024"" listing page could not be read: the venue’s site refused us (HTTP 403). Marker row, not an exhibition."
artic,[past 2023 page],,,,https://www.artic.edu/exhibitions/history?year=2023,"The venue's ""past 2023"" listing page could not be read: the venue’s site refused us (HTTP 403). Marker row, not an exhibition."
artic,[past p2 2026 page],,,,https://www.artic.edu/exhibitions/history?year=2026&page=2,"The venue's ""past p2 2026"" listing page could not be read: the venue’s site refused us (HTTP 403). Marker row, not an exhibition."
artic,[past p2 2025 page],,,,https://www.artic.edu/exhibitions/history?year=2025&page=2,"The venue's ""past p2 2025"" listing page could not be read: the venue’s site refused us (HTTP 403). Marker row, not an exhibition."
artic,[past p2 2024 page],,,,https://www.artic.edu/exhibitions/history?year=2024&page=2,"The venue's ""past p2 2024"" listing page could not be read: the venue’s site refused us (HTTP 403). Marker row, not an exhibition."
artic,[past p2 2023 page],,,,https://www.artic.edu/exhibitions/history?year=2023&page=2,"The venue's ""past p2 2023"" listing page could not be read: the venue’s site refused us (HTTP 403). Marker row, not an exhibition."
borghese,METAMORPHOSES OVID AND THE ARTS,2026-06-23,2026-10-11,"From June 23 to September 20, 2026, with an extraordinary extension through October 11, Galleria Borghese hosts Metamorphoses. Ovid and the Arts, a major exhibition project developed in collaboration with the Rijksmuseum, Amsterdam. Curated by Francesca Cappelletti and Frits Scholten, the exhibition was conceived through a shared scholarly dialogue between the two institutions. Following its Dutch presentation, which will close on 25 May, the project will travel to Rome in June, where it will be presented in an autonomous and original configuration. Taking Ovid’s Metamorphoses – one of the foundational and most enduring texts of the Western imagination – as its point of departure, the project explores the theme of transformation as a universal principle and as a key to interpreting the cosmos, matter, and the human condition. Ovid’s poem thus becomes the gateway to a worldview grounded in change, in the instability of forms, and in the permeability of boundaries between the human, the natural, and the divine. The spaces of Galleria Borghese constitute a particularly privileged context for the development of this exhibition project. The very foundation of the villa fuori Porta Pinciana is rooted in the symbolic universe of the Metamorphoses, making this site not only suitable but intrinsically connected to the theme of the exhibition. Cardinal Scipione Borghese commissioned the construction of the Casino nobile to house part of his collection, conceiving the architecture as a cultural device capable of weaving together myth, art, and self-representation within a coherent system of meanings. This vocation was further reinforced in the eighteenth century through the restorations commissioned by Marcantonio IV Borghese and entrusted to Antonio Asprucci, who reorganised the interiors by placing sculptures at the centre of the rooms and integrating them within a decorative programme inspired by the Metamorphoses, thereby shaping a context in which the presence of Ovid bec",https://galleriaborghese.cultura.gov.it/en/exhibition/metamorphoses/,"Found on the venue's ""current"" listing page. opening and closing date read from a sentence, not a date field: ""June 23 to September 20, 2026""."
borghese,[upcoming page],,,,https://galleriaborghese.cultura.gov.it/en/mostre/future/,"The venue's ""upcoming"" listing page loaded but no exhibitions could be read from it. Marker row, not an exhibition."
borghese,RETURN TO GALLERIA BORGHESE. GIOVAN FRANCESCO PENNI AND RAPHAEL’S WORKSHOP,2026-03-17,2026-05-10,"From March 17 to May 10, 2026, Galleria Borghese will host an exhibition curated by Lucia Calzona, dedicated to the “homecoming” of a precious allegory, the Allegory of Good Hope, attributed to Giovan Francesco Penni and acquired at auction on May 14, 2025. This acquisition is part of a project, strongly championed by the museum, to recompose and restore the original appearance of its collection through a careful and rigorous process of reconstructing the museum’s historical and collecting identity. With Return to Galleria Borghese, alongside the exhibition Marcello Provenzale of Cento: A Genius of Baroque Mosaic in the Rome of the Borghese , the museum resumes its program of “dossier exhibitions.” These are research projects focused on a selected number of works from the collection, designed to explore crucial turning points in its history and restore its original character to the public, refocusing attention on a central chapter of its collecting legacy through history, attributions, and critical rediscovery. The arched panel, whose Borghese provenance is documented in 17th-century inventories as a work by Raphael—to whom Penni was a close collaborator—is displayed in the very room that houses Renaissance painting and the masterpieces of the great Umbrian and Tuscan master, marking a reunification awaited for over two centuries. The allegory is presented alongside Charity, its original pendant, now in a private collection. The reconstruction of this diptych, which was separated at the end of the 18th century, provides an opportunity to reinterpret a decisive passage in the collection’s history, from its first mentions in inventories to the Ottley sales (1797–1799), which dispersed numerous works under the pressure of Napoleonic events. Alongside the dialogue between the two panels, the exhibition explores the figure of Giovan Francesco Penni, a key protagonist in the dissemination of Raphael’s style in early 16th-century Rome. The presence of the Adoration of the",https://galleriaborghese.cultura.gov.it/en/exhibition/return-to-the-galleria-borghese/,"Found on the venue's ""past"" listing page. opening and closing date read from a sentence, not a date field: ""March 17 to May 10, 2026""."
borghese,MARCELLO PROVENZALE FROM CENTO. A GENIUS OF BAROQUE MOSAIC IN BORGHESE ROME,2026-03-17,2026-05-10,"On March 17, and running until May 10, 2026, Galleria Borghese inaugurates the exhibition Marcello Provenzale from Cento: A Genius of Baroque Mosaic in Borghese Rome. Produced in collaboration with the Pinacoteca Civica “il Guercino” in Cento—where the exhibition will move in a different configuration from October 2, 2026, to January 10, 2027—the show brings back to center stage the figure of Marcello Provenzale, a leading figure in the rebirth of mosaic in the Rome of Paul V and one of the most significant moments in the revival of this practice between the 16th and 17th centuries. On the 450th anniversary of the artist’s birth, Galleria celebrates a key protagonist of artistic culture in Borghese Rome, a central figure in the transformation of mosaic into a modern language within the climate of the Counter-Reformation. With Marcello Provenzale from Cento, and the exhibition Return to Galleria Borghese: Giovan Francesco Penni and Raphael’s Workshop, the museum resumes its program of “dossier exhibitions.” These research projects, dedicated to a selected number of works from the collection, are designed to explore crucial turning points in its history and restore its original character to the public, refocusing attention on a central chapter of its collecting legacy through history, attributions, and critical rediscovery. Born in Cento in 1576 and trained as a painter, Provenzale specialized in mosaic art in Rome, participating in the construction sites of St. Peter’s Basilica starting in 1600. Working in the Clementine Chapel and on the decoration of the dome, he distinguished himself by his ability to translate the pictorial qualities of color and light into glass tesserae. Thanks to his skill, Pope Paul V entrusted him with prestigious commissions, including the execution of the Borghese coat of arms in the nave of St. Peter’s and the restoration of Giotto’s Navicella (1617–1618). In 1616, the pontiff officially recognized him for the invention of “a new way of m",https://galleriaborghese.cultura.gov.it/en/exhibition/marcello-provenzale-from-cento/,"Found on the venue's ""past"" listing page. opening and closing date read from a sentence, not a date field: ""March 17, and running until May 10, 2026""."
