venue_code,title,start_date,end_date,summary,url,notes,swept_at
mam,Gabriele Münter: Painting to the point,2025-04-04,2025-08-24,"The Musée d'Art Moderne de Paris is presenting the first retrospective in France devoted to the German artist Gabriele Münter (1877–1962). Cofounder of the Munich-based Blaue Reiter (Blue Rider) circle, Gabriele Münter was one of the most outstanding women exponents of German Expressionism. In a male-dominated art world she created an extremely personal and diverse body of work spanning six decades. Although her name is often associated with that of Kandinsky, her companion during her Munich years (1903-1914), Gabriele Münter never ceased to innovate, bringing astonishing modernity to a wide range of media and leaving a prolific body of work. Following its highly acclaimed series of retrospectives — Sonia Delaunay in 2014-2015, Paula Modersohn-Becker in 2016 and Anna-Eva Bergman in 2023 — MAM is continuing its policy of presenting major female figures in modern art with close ties to France's capital. Here visitors are invited to discover a modernist pioneer who began her career in Paris, where she exhibited for the first time in 1907 at the Salon des Indépendants. Through a selection of 150 works in a variety of media including painting, engraving, photography and embroidery, the exhibition provides a detailed chronological overview of Gabriele Münter's work, covering a career of more than 60 years and its importance for the history of 20thcentury art.",https://www.mam.paris.fr/en/expositions/exhibitions-gabriele-munter,"Found on the venue's ""past"" listing page.",2026-09-25T04:03:20.537Z
mam,Oliver Beer: « Reanimation Paintings: A Thousand Voices »,2025-04-04,2025-07-13,"A two-stage project: 4 October 2024 – 12 January 2025 Chapter 1: Drawing and sound collection workshops 4 April – 13 July 2025 Chapter 2: Immersive exhibition of the films produced by Oliver Beer In the wake of the drawing and sound workshops held from October 2024 to January 2025 at the Musée d'Art Moderne de Paris, Oliver Beer will be exhibiting the four films from his A Thousand Voices project – part of the Reanimation Paintings series – from 4 April 2025. Along with the drawings making them up – created by over 3,000 children and teenagers – these films will become part of the museum's collection when the exhibition closes. Oliver Beer created A Thousand Voices following an invitation from the MAM to respond to its collection. Beer's choice of four works from the museum's collection – Stéréofigure by Victor Brauner, Sylvie (grosse tête) by Nina Childress, Rythme by Sonia Delaunay, and Buste de chanteuse de face by Georges Rouault – reflects their link to music, the common thread running through his work. Continuing his Reanimation Paintings series, the artist invited children to reinterpret these works through drawing and sound. This totally novel project began with a sound and visual collection phase in two studios designed by Oliver Beer in the permanent collection rooms of the Musée d'Art Moderne de Paris between October 2024 and January 2025.",https://www.mam.paris.fr/en/expositions/exhibitions-oliver-beer-1,"Found on the venue's ""past"" listing page.",2026-09-25T04:03:20.537Z
mam,Pierre Bonnard: Bonnard at Le Cannet,2024-10-20,2025-03-03,"In an unprecedented collaboration with the Kimbell Art Museum in Fort Worth, Texas, the Musée d’Art Moderne de Paris is, for the first time, exhibiting the important Paysage au Cannet (Landscape at Le Cannet) by Pierre Bonnard alongside the artist's portrait by Édouard Vuillard, acquired by the City of Paris in 1937. These two works owe their connection to the attentive eye of Vuillard, who chose to depict his friend beside the Paysage au Cannet in a remarkable mise en abyme painting. While Bonnard himself is clearly recognisable, the representation of his painting in this portrait acts as a powerful artistic signature. Vuillard paid tribute to his friend by skillfully depicting the Paysage au Cannet in great detail, capturing the painter's colourful, sensitive touch. This exceptional presentation of the two artworks is accompanied by other paintings by Bonnard belonging to the Musée d’Art Moderne de Paris, and a loan from the Centre Pompidou. Together, these paintings evoke the time Bonnard and his wife Marthe – who was the model for Nu dans le bain (Nude in the Bath) and Femme à sa toilette (Woman at Her Toilette) – lived at the villa “Le Bosquet” in Le Cannet. The house and surrounding garden became a limitless source of inspiration for the painter. Bonnard immortalises the view above the villa in Paysage au Cannet, while in L'Atelier au Mimosa, he invites us to contemplate the same landscape from the window of his studio, revealing another perspective of this beloved place. The abundant greenery around the house is also evident in Le Jardin (The Garden), where the vibrant colours of the different flowers and plants, combined with the depth of the canvas, invite us to follow in the artist's footsteps.",https://www.mam.paris.fr/en/expositions/exhibitions-pierre-bonnard,"Found on the venue's ""past"" listing page.",2026-09-25T04:03:20.537Z
mam,Josephsohn: as seen by Albert Oehlen,2024-10-11,2025-02-16,"For this first retrospective in France devoted to Swiss sculptor Hans Josephsohn (1920–2012), the Musée d'Art Moderne de Paris has entrusted the curatorship to artist Albert Oehlen, who offers a free-wheeling exploration of the artist's work. Born in 1954, Albert Oehlen is a major artist and contributor to the revival of German painting in the 1980s. An exhibition of his work was held at the Musée d'Art Moderne de Paris in 2009. A great admirer of Hans Josephsohn, Oehlen discovered his work at the Kesselhaus Josephsohn in St Gallen, in Switzerland, where he lives. Both an exhibition and conservation venue dedicated to the sculptor's work, the Kesselhaus which have provided most of the sculptures loaned for this exhibition. Out of his examination of Josephsohn's creative process – interaction with materials, the role of gesture, detail and tireless research – and its resonance with his own explorations, Oehlen draws a spirited experience of the oeuvre. Hans Josephsohn's work fascinates other artists with the sheer power of its visual language. Peter Fischli and David Weiss were among his early supporters, and in 2007 Ugo Rondinone included several of his reclining nudes in his exhibition The Third Mind, at the Palais de Tokyo. Artist biography : The intensity of Josephsohn's work is rooted in a life tormented by history, and a vocation that would lock him into his studio for over sixty years. Born in 1920 in Königsberg (then part of the German province of East Prussia, now Kaliningrad in Russia), Hans Josephsohn grew up in a Jewish family in the 1930s. His firsthand experience of the rise of Nazism and its attendant persecutions was a trauma that marked him for life. Attracted to sculpture from an early age, he was denied access to art school because of his origin. In 1938 he obtained a scholarship to study art in Florence, but in the autumn of that year the promulgation of Italy's racial laws forced him to flee in short order. Arriving in Switzerland, Josephsohn set",https://www.mam.paris.fr/en/expositions/exhibitions-josephsohn,"Found on the venue's ""past"" listing page.",2026-09-25T04:03:20.537Z
mam,The Atomic age: Artists put to the test of history,2024-10-11,2025-02-09,"The Musée d'Art Moderne de Paris is inviting visitors to take a new look at the history of modernity in the 20th century via the imaginary world of the atom. The exhibition is an opportunity to explore the artistic representations sparked by the scientific discovery of the atom and its applications, in particular the nuclear bomb, whose devastating consequences changed the fate of humanity. Bringing together some 250 works – paintings, drawings, photographs, videos and installations – as well as documentation that has often been previously unpublished, the exhibition shows, for the first time in a French museum, the widely differing different stances adopted by artists in the face of scientific advances and the controversies they have given rise to. Dealing with a subject now more topical than ever, the exhibition is in keeping with the museum's desire to reflect contemporary cultural and social concerns in its programming. 1- The disintegration of matter : At the dawn of the twentieth century, scientific discoveries regarding the composition of the atom and the radioactivity it emanated radically changed the relationship to matter underpinning art's representations of reality. Matter was henceforth understood as energy, making it possible to imagine an art liberated from gravity and from the opacity of nature as it appeared to us. Two approaches emerged: the mystical abstraction sought by Vassily Kandinsky and Hilma af Klint on the one hand, and the conceptual art of Marcel Duchamp, inspired by infra-sensible phenomena, on the other. 2- The bomb : The invention of the atomic bomb and its devastating use against Japan by the United States in August 1945 marked a tipping point in the modern history of the atom, ushering in a new ""Atomic Age"". Artists in the West offered a wide range of interpretations: some opted for aesthetic neutrality and a fascination with the unknown worlds revealed by physics, others criticised the ""spectacularisation"" of nuclear explosions, an",https://www.mam.paris.fr/en/expositions/exhibitions-atomic-age,"Found on the venue's ""past p1"" listing page.",2026-09-25T04:03:20.537Z
mam,Oliver Beer: « Reanimation Paintings : A Thousand Voices»,2024-10-04,2025-01-12,"4 October 2024 - 12 January 2025 Chapter 1: Drawing and sound collection workshops 4 April - 13 July 2025 Chapter 2: Exhibition of Reanimation films produced by Oliver Beer The A Thousand Voices project will start with a sound and drawing collection phase that will take place in two studios designed by Oliver Beer in the Museum of Modern Art’s permanent collection rooms from October 2024 to January 2025. This rich material will be made up of drawings and sound recordings created by the young participants. Oliver Beer has chosen four works from MAM’s collections (Victor Brauner, Nina Childress, Sonia Delaunay and Georges Rouault) that will be reinterpreted in four films directed by the artist at the end of the project. Music, as the common thread running through the artist’s work, guided the selection of these masterpieces from the museum. Every child – whether accompanied by their class (from the end of nursery school to the last year of high school) or visiting individually – will be invited to reinterpret and take ownership of one of the museum’s four works, through a drawing exercise. The drawings from the workshop will then be assembled and printed on film, at 12 frames per second, to create four animated films. Similarly, the sounds recorded by the children will form the main material for a new immersive composition that will accompany the films. All the children, their schools, and all MAM’s visitors will be able to discover these films at the exhibition organised at the museum in spring 2025. A participatory experience This participatory experience, involving pupils from nursery school to high school, aims to create a new relationship between the public and MAM’s collections. The artist and museum are seeking to provide children with a genuine opportunity to reinterpret works and see their creations join the museum’s collections. “Each child contributes a unique drawing that responds to one of the works on display at the Musée d’Art Moderne de Paris, transfor",https://www.mam.paris.fr/en/expositions/exhibitions-oliver-beer-0,"Found on the venue's ""past p1"" listing page.",2026-09-25T04:03:20.537Z
mam,Arab Presences: Modern Art and Decolonisation: Paris 1908-1988,2024-04-05,2024-08-25,"The Musée d'Art Moderne de Paris is inviting visitors to rediscover the diversity of 20th-century Arab modernism and to take a fresh look at the history of art scenes still little known in Europe. Through a selection of over 200 works, most of whichhave never before been exhibited in France, the exhibition Modern Art and Decolonization: Paris 1908 – 1988 focuses on the relationship between Arab artists and Paris throughout the 20th century. The exhibition explores a different history of modern art, illuminated by a wealth ofhistorical audio and visual archive material. Organised chronologically, it begins in 1908, the year in which the Lebanese poet and artist Gibran Khalil Gibran arrived in Paris and the opening of the Ecole des Beaux-Arts in Cairo. The period ended in 1988, with the first exhibition devoted to contemporary Arab artists at the Institut du Monde Arabe (officially opened a few months earlier) in Paris and with the exhibition Singuliers: bruts ou naïfs, featuring among others Moroccan artist Chaïbia Tallal and Tunisian artist Jaber Al-Mahjoub, at the Musée d'Art Moderne in Paris. As art historian Silvia Naef writes in the catalogue for the Arab Presences exhibition at the MAM, ""How can we create a modern Arab art? A real aesthetic project was set up in the course of the 20th century, one that broke away from academic art, echoed the Western avant-gardes and was conceived within the framework of a specific national identity, without returning to an Islamic art form."" The exhibition foregrounds over 130 rarely shown artists whose works make an essential contribution to the Arab avant-garde and the history of modern art in the 20th century. It also highlights the essential role played by Paris. Described as the ""capital of the Third World"" by the historian Michael Goebel, the city was seen from the 1920s onwards as a breeding ground for anti-colonial networks and the home of the new cosmopolitan modernities. The exhibition is structured around the differ",https://www.mam.paris.fr/en/expositions/exhibitions-arab-presences,"Found on the venue's ""past p1"" listing page.",2026-09-25T04:03:20.537Z
mam,Carte blanche for Ari Marcopoulos: Beware,2024-04-05,2024-08-25,"The Musée d'Art Moderne de Paris is giving carte blanche to artist Ari Marcopoulos,a photographer and filmmaker emblematic of the New York underground, dedicated to offer a fresh view on the world of skateboarding. For the first time at the Museum, his work Brown Bag is being presented in a special installation. In the same way that he looks at his subjects from both an insider's and an artist’s perspective, Ari Marcopoulos is also proposing a fresh reading of certain works in the MAM collections, through the filter of the counter-cultures he is so familiar with. In addition to its role on the modern and contemporary art scene, the Palais de Tokyo site – and its esplanade in particular – is also a world skateboarding centre. From the 1990s onwards, its distinctive architecture and ground surface rapidly made the area known as the ""Dôme"" a hot spot for local and then international skateboarders. The Musée d'Art Moderne de Paris wanted to pay tribute to an activity that has become a feature of its everyday existence and is being promoted as part of the Paris 2024 Olympic Games. After making its debut as a ""new sport"" at the Tokyo Olympics in 2021, skateboarding is now one of the four additional sports in the events scheduled for Paris this summer. To mark the occasion, the Musée has given carte blanche to the artist Ari Marcopoulos, known for his work on youth culture including and beyond skateboarding. In 2021, the museum acquired his film Brown Bag (1994/2020), featuring shots of skateboarders filmed by the artist in mid-1990s New York and now being shown for the first time. The screening will be accompanied by a rereading of the Musée d'Art Moderne collection through a selection of works that Marcopoulos compares with his own photographs. His portraits – visual embodiments of the different points of view he proposes in relation to the works in the museum – interact with contributions from artists including Hans Bellmer, Brassaï, Giorgio de Chirico, César, Isa Genzk",https://www.mam.paris.fr/en/expositions/exhibitions-carte-blanche-ari-marcopoulos,"Found on the venue's ""past p1"" listing page.",2026-09-25T04:03:20.537Z
mam,Cultural Olympiad: Permanent collection,2024-03-01,2024-08-25,"The Musée d'Art Moderne de Paris is giving carte blanche to artist Ari Marcopoulos, a photographer and filmmaker emblematic of the New York underground, dedicated to offer a fresh view on the world of skateboarding. For the first time at the Museum, his work Brown Bag is being presented in a special installation. In the same way that he looks at his subjects from both an insider's and an artist’s perspective, Ari Marcopoulos is also proposing a fresh reading of certain works in the MAM collections, through the filter of the counter-cultures he is so familiar with. Matisse's monumental triptych La Danse (1930-1933) addresses a theme favoured by the artist in many of his compositions since the early 20th century. The larger than life silhouettes of the dancers are athletic, their musculature is highlighted and their bodies leap out of the composition, implicitly reaching beyond the painted panels. As Matisse explained, this physical fragmentation allowed him to suggest "" the idea of immensity in a limited space"". The energy of the six dancers resonates with the bands of pink, blue and black that enliven the composition, in a powerful symbol of joie de vivre. Painted at the very beginning of the 20th century, Robert Delaunay's The Cardiff Team (1912-1913) brought sport (rugby, but also the burgeoning activity of aviation) and advertising into history painting, in a Cubist vein, making this an emblematic work of the painterly avant-gardes. Previously, the traditional subjects of large-format paintings were drawn from the past: mythology, history or religion. Enrico Prampolini's Le Charmeur de vitesse (1930) demonstrates the Italian Futurists' predilection for subjects celebrating a dynamic modernity based on technological advances. The painting depicts a long-distance runner seemingly transformed by his own motive power as it sweeps him upwards. In his ""'aeropainting"" manifesto, which reveals his passion for flight, the artist cites this work as an example, calling for",https://www.mam.paris.fr/en/expositions/exhibitions-cultural-olympiad,"Found on the venue's ""past p1"" listing page.",2026-09-25T04:03:20.537Z
mam,Jean Hélion: The Prose of the World,2024-03-22,2024-08-18,"The Musée d’Art Moderne de Paris is presenting a retrospective of the painter and intellectual Jean Hélion (1904–1987), whose oeuvre spans the whole of the 20th century. Hélion was one of the pioneers of abstraction, which he brought to America in the 1930s before moving on to a personal form of figuration just prior to the Second World War. Born in Normandy in 1904, Hélion initially opted for architectural studies in Paris. After a brief spell as a painter in Montmartre in 1929, he joined Théo van Doesburg and Piet Mondrian in a move towards geometric abstraction. A member of the Art Concret group, he also helped found the Abstraction-Création collective, home to the leading abstractionists of the interwar period. A friend of Calder, Arp and Giacometti, he was also close to Max Ernst, Marcel Duchamp and Victor Brauner. In 1929 he began his series of Notebooks, reflections on painting that he kept up until 1984. He was also close to the writers of his time: Francis Ponge, Raymond Queneau, René Char, André du Bouchet and others, who remained part of his artistic vocation. In 1934 Hélion moved to the United States, where he became friends with Duchamp and one of the country's foremost abstractionists. A leading figure on the American art scene, he also served as an advisor to America's most eminent collectors.",https://www.mam.paris.fr/en/expositions/exhibitions-jean-helion,"Found on the venue's ""past p1"" listing page.",2026-09-25T04:03:20.537Z
