venue_code,title,start_date,end_date,summary,url,notes,swept_at
lgd,Downtown/Uptown: New York in the Eighties,2025-09-18,2025-12-13,Group show surveying 1980s New York art scene.,https://www.levygorvydayan.com/exhibitions/downtown-uptown,"Found on the venue's ""current and past"" listing page.",2026-09-25T06:09:25.583Z
lgd,Francesco Clemente: Self-Portraits in the Bardo,2025-06-26,2025-09-27,Clemente's self-portraits fused with Tibetan Buddhist bardo imagery.,https://www.levygorvydayan.com/exhibitions/francesco-clemente-self-portraits-in-the-bardo,"Found on the venue's ""current and past"" listing page.",2026-09-25T06:09:25.583Z
lgd,Austyn Weiner: Half Way Home,2025-05-08,2025-07-25,"Weiner's debut solo show, three paintings on grief.",https://www.levygorvydayan.com/exhibitions/half-way-home,"Found on the venue's ""current and past"" listing page.",2026-09-25T06:09:25.583Z
lgd,"The Human Situation: Marcia Marcus, Alice Neel, Sylvia Sleigh",2025-04-10,2025-06-21,"First focused show of Marcus, Neel and Sleigh together.",https://www.levygorvydayan.com/exhibitions/the-human-situation-marcia-marcus-alice-neel-sylvia-sleigh,"Found on the venue's ""current and past"" listing page.",2026-09-25T06:09:25.583Z
lgd,Danielle Orchard and Aristide Maillol,2025-03-14,2025-04-26,Orchard's paintings in dialogue with Maillol's sculpture.,https://www.levygorvydayan.com/exhibitions/danielle-orchard-and-aristide-maillol,"Found on the venue's ""current and past"" listing page.",2026-09-25T06:09:25.583Z
lgd,Auras: Portraits of Women by British Artists,2025-03-06,2025-06-08,"British figurative painters' portraits of women, two generations.",https://www.levygorvydayan.com/exhibitions/auras-portraits-of-women-by-british-artists,"Found on the venue's ""current and past"" listing page.",2026-09-25T06:09:25.583Z
lgd,Alison Watt,2025-03-06,2025-06-08,Watt's new still lifes engaging with John Soane.,https://www.levygorvydayan.com/exhibitions/alison-watt,"Found on the venue's ""current and past"" listing page.",2026-09-25T06:09:25.583Z
lgd,Michelangelo Pistoletto: To Step Beyond,2025-01-16,2025-03-29,Pistoletto's career-spanning painting and sculpture survey.,https://www.levygorvydayan.com/exhibitions/michelangelo-pistoletto-to-step-beyond,"Found on the venue's ""current and past"" listing page.",2026-09-25T06:09:25.583Z
lgd,Andy Warhol: Ten Portraits of Jews of the Twentieth Century,2024-11-14,2025-02-22,Warhol's complete Ten Portraits of Jews collage series.,https://www.levygorvydayan.com/exhibitions/andy-warhol-ten-portraits-of-jews-of-the-twenteith-century,"Found on the venue's ""current and past"" listing page.",2026-09-25T06:09:25.583Z
lgd,Francesco Clemente: Summer Love in the Fall,2024-10-29,2024-12-21,Clemente's new large-scale paintings on love and intimacy.,https://www.levygorvydayan.com/exhibitions/francesco-clemente,"Found on the venue's ""current and past"" listing page.",2026-09-25T06:09:25.583Z
lgd,"Enchanted Alchemies: Magic, Mysticism, and the Occult in Art",2024-10-01,2024-12-21,"Group show on magic, mysticism and the occult.",https://www.levygorvydayan.com/exhibitions/enchanted-alchemies-magic-mysticism-and-the-occult-in-art,"Found on the venue's ""current and past"" listing page.",2026-09-25T06:09:25.583Z
lgd,Thomas Houseago: Night Sea Journey,2024-09-09,2024-10-19,Houseago's first New York show in a decade.,https://www.levygorvydayan.com/exhibitions/thomas-houseago-2024,"Found on the venue's ""current and past"" listing page.",2026-09-25T06:09:25.583Z
lgd,Material States: Yves Klein and Günther Uecker,2024-06-20,2024-09-12,"Klein and Uecker, connections across postwar avant-garde.",https://www.levygorvydayan.com/exhibitions/material-states,"Found on the venue's ""current and past"" listing page.",2026-09-25T06:09:25.583Z
lgd,Joel Mesler: Kitchens are good rooms to cry in,2024-06-06,2024-07-26,Mesler's installation on his personal life journey.,https://www.levygorvydayan.com/exhibitions/joel-mesler-kitchens-are-good-rooms-to-cry-in,"Found on the venue's ""current and past"" listing page.",2026-09-25T06:09:25.583Z
lgd,Alison Watt: Breathing In,2024-05-09,2024-07-26,Watt's first United States exhibition of still lifes.,https://www.levygorvydayan.com/exhibitions/alison-watt-breathing-in,"Found on the venue's ""current and past"" listing page.",2026-09-25T06:09:25.583Z
lgd,Yves Klein and the Tangible World,2024-04-11,2024-05-25,Klein's body-based Anthropométries and Fire Paintings together.,https://www.levygorvydayan.com/exhibitions/yves-klein-and-the-tangible-world,"Found on the venue's ""current and past"" listing page. Closed before the 1 July 2024 lookback; kept by your one-time exception.",2026-09-25T06:09:25.583Z
mam,Kerry James Marshall: The Histories,2026-09-18,2027-01-24,Four-decade survey of Marshall's paintings on Black figures.,https://www.mam.paris.fr/en/expositions/exhibitions-kerry-james-marshall,"Found on the venue's ""current"" listing page.",2026-09-25T06:10:10.034Z
mam,Simone Fattal: Cities at the Bottom of a Lake,2026-09-18,2027-01-24,"Fifty years of Fattal's paintings, ceramics and collages.",https://www.mam.paris.fr/en/expositions/exhibitions-simone-fattal,"Found on the venue's ""current"" listing page.",2026-09-25T06:10:10.034Z
mam,Florian Krewer: woven thin,2026-06-19,2027-01-04,"Krewer's first French solo, sixteen monumental paintings.",https://www.mam.paris.fr/en/expositions/exhibitions-florian-krewer,"Found on the venue's ""current"" listing page.",2026-09-25T06:10:10.034Z
mam,Prix Marcel Duchamp 2026,2026-10-02,2027-02-07,Prix Marcel Duchamp shortlist exhibition of four artists.,https://www.mam.paris.fr/en/expositions/exhibitions-prix-marcel-duchamp-2026,"Found on the venue's ""upcoming"" listing page. opening and closing date read from a sentence, not a date field: ""2 October 2026 to 07 February 2027"".",2026-09-25T06:10:10.034Z
mam,Lee Miller,2026-04-10,2026-08-02,Retrospective of Lee Miller's photography career.,https://www.mam.paris.fr/en/expositions/exhibitions-lee-miller,"Found on the venue's ""past"" listing page.",2026-09-25T06:10:10.034Z
mam,Estonian Realities,2026-04-03,2026-07-19,Three Estonian artists exploring the body across generations.,https://www.mam.paris.fr/en/expositions/exhibitions-estonian-realities,"Found on the venue's ""past"" listing page.",2026-09-25T06:10:10.034Z
mam,Brion Gysin: The Last Museum,2026-04-10,2026-07-12,"Retrospective of Gysin's multifaceted, boundary-crossing career.",https://www.mam.paris.fr/en/expositions/exhibitions-brion-gysin,"Found on the venue's ""past"" listing page.",2026-09-25T06:10:10.034Z
mam,"Otobong Nkanga: ""I dreamt of you in colours""",2025-10-10,2026-02-22,Nkanga's first Paris museum show on ecology and body.,https://www.mam.paris.fr/en/expositions/exhibitions-otobong-nkanga-0,"Found on the venue's ""past"" listing page.",2026-09-25T06:10:10.034Z
mam,George Condo,2025-10-10,2026-02-15,Four-decade retrospective of Condo's paintings and drawings.,https://www.mam.paris.fr/en/expositions/exhibitions-george-condo,"Found on the venue's ""past"" listing page.",2026-09-25T06:10:10.034Z
mam,Matisse and Marguerite: Through Her Father's Eyes,2025-04-04,2025-08-24,Matisse's portraits of his daughter Marguerite.,https://www.mam.paris.fr/en/expositions/exhibitions-matisse-and-marguerite,"Found on the venue's ""past"" listing page.",2026-09-25T06:10:10.034Z
mam,Gabriele Münter: Painting to the point,2025-04-04,2025-08-24,First French retrospective of Münter's six-decade career.,https://www.mam.paris.fr/en/expositions/exhibitions-gabriele-munter,"Found on the venue's ""past"" listing page.",2026-09-25T06:10:10.034Z
mam,Oliver Beer: « Reanimation Paintings: A Thousand Voices »,2025-04-04,2025-07-13,Beer's films from children's drawings and sound workshops.,https://www.mam.paris.fr/en/expositions/exhibitions-oliver-beer-1,"Found on the venue's ""past"" listing page.",2026-09-25T06:10:10.034Z
mam,Pierre Bonnard: Bonnard at Le Cannet,2024-10-20,2025-03-03,Bonnard's Le Cannet landscape paired with Vuillard's portrait.,https://www.mam.paris.fr/en/expositions/exhibitions-pierre-bonnard,"Found on the venue's ""past"" listing page.",2026-09-25T06:10:10.034Z
mam,Josephsohn: as seen by Albert Oehlen,2024-10-11,2025-02-16,"First French retrospective of Josephsohn, curated by Oehlen.",https://www.mam.paris.fr/en/expositions/exhibitions-josephsohn,"Found on the venue's ""past"" listing page.",2026-09-25T06:10:10.034Z
mam,The Atomic age: Artists put to the test of history,2024-10-11,2025-02-09,Artists' responses to the atomic age and nuclear bomb.,https://www.mam.paris.fr/en/expositions/exhibitions-atomic-age,"Found on the venue's ""past p1"" listing page.",2026-09-25T06:10:10.034Z
mam,Oliver Beer: « Reanimation Paintings : A Thousand Voices»,2024-10-04,2025-01-12,Beer's films from children's drawings and sound workshops.,https://www.mam.paris.fr/en/expositions/exhibitions-oliver-beer-0,"Found on the venue's ""past p1"" listing page.",2026-09-25T06:10:10.034Z
mam,Arab Presences: Modern Art and Decolonisation: Paris 1908-1988,2024-04-05,2024-08-25,"Arab modernism's relationship with Paris, 1908 to 1988.",https://www.mam.paris.fr/en/expositions/exhibitions-arab-presences,"Found on the venue's ""past p1"" listing page.",2026-09-25T06:10:10.034Z
mam,Carte blanche for Ari Marcopoulos: Beware,2024-04-05,2024-08-25,Marcopoulos's carte blanche view of skateboard culture.,https://www.mam.paris.fr/en/expositions/exhibitions-carte-blanche-ari-marcopoulos,"Found on the venue's ""past p1"" listing page.",2026-09-25T06:10:10.034Z
mam,Jean Hélion: The Prose of the World,2024-03-22,2024-08-18,Retrospective of Hélion's century-spanning abstraction to figuration.,https://www.mam.paris.fr/en/expositions/exhibitions-jean-helion,"Found on the venue's ""past p1"" listing page.",2026-09-25T06:10:10.034Z
tate-britain,James McNeill Whistler,2026-05-21,2026-09-27,First major European Whistler retrospective in 30 years.,https://www.tate.org.uk/whats-on/tate-britain/whistler,"Found on the venue's ""current/upcoming"" listing page. Also listed on the venue's ""past and current"" page. opening date read from a sentence, not a date field: ""21 May - 27 September 2026"".",2026-09-25T06:10:44.836Z
tate-britain,The 90s: Art and Fashion,2026-10-08,2027-02-14,Enninful curates 90s British art and fashion.,https://www.tate.org.uk/whats-on/tate-britain/the-90s,"Found on the venue's ""current/upcoming"" listing page.",2026-09-25T06:10:44.836Z
tate-britain,Vanessa Bell & Duncan Grant: Inside Bloomsbury,2026-11-12,2027-04-11,Bell and Grant's Bloomsbury creative partnership.,https://www.tate.org.uk/whats-on/tate-britain/vanessa-bell-and-duncan-grant,"Found on the venue's ""current/upcoming"" listing page.",2026-09-25T06:10:44.836Z
tate-britain,"Tate Britain Commission 2026: Zineb Sedira: When Words Fall Silent, Cinema Speaks",2026-05-13,2027-01-17,Sedira's new Duveen Galleries commission.,https://www.tate.org.uk/whats-on/tate-britain/zineb-sedira,"Found on the venue's ""current/upcoming"" listing page. Also listed on the venue's ""past and current"" page. opening date read from a sentence, not a date field: ""13 May 2026 - 17 January 2027"".",2026-09-25T06:10:44.836Z
tate-britain,Art Now: Mohammed Z Rahman,2026-06-05,2026-11-08,Rahman's new paintings on home and love.,https://www.tate.org.uk/whats-on/tate-britain/art-now-mohammed-z-rahman,"Found on the venue's ""current/upcoming"" listing page. Also listed on the venue's ""past and current"" page. opening date read from a sentence, not a date field: ""5 June - 8 November 2026"".",2026-09-25T06:10:44.836Z
tate-britain,Sonia Boyce,2027-03-24,2027-08-22,Tate's first survey of Boyce's forty-year career.,https://www.tate.org.uk/whats-on/tate-britain/sonia-boyce,"Found on the venue's ""current/upcoming"" listing page.",2026-09-25T06:10:44.836Z
tate-britain,Thomas Gainsborough,2027-05-20,2027-10-10,First major Gainsborough survey in over 20 years.,https://www.tate.org.uk/whats-on/tate-britain/thomas-gainsborough,"Found on the venue's ""current/upcoming"" listing page.",2026-09-25T06:10:44.836Z
tate-britain,David Hockney,2027-10-07,2028-02-20,Seven decades of Hockney's love and friendship.,https://www.tate.org.uk/whats-on/tate-britain/david-hockney,"Found on the venue's ""current/upcoming"" listing page.",2026-09-25T06:10:44.836Z
tate-britain,The Tudors,2027-11-18,2028-04-23,Tate's first Tudor art exhibition in 30 years.,https://www.tate.org.uk/whats-on/tate-britain/the-tudors,"Found on the venue's ""current/upcoming"" listing page.",2026-09-25T06:10:44.836Z
tate-britain,Art Now: Steph Huang,2024-07-12,2025-01-05,Huang's installation on food production and the land.,https://www.tate.org.uk/whats-on/tate-britain/steph-huang,"Found on the venue's ""past and current"" listing page.",2026-09-25T06:10:44.836Z
tate-britain,Lee Miller,2025-10-02,2026-02-15,Most extensive UK retrospective of Lee Miller's photography.,https://www.tate.org.uk/whats-on/tate-britain/lee-miller,"Found on the venue's ""past and current"" listing page.",2026-09-25T06:10:44.836Z
tate-britain,Sargent and Fashion,2024-02-22,2024-07-07,Sargent's use of fashion in his portraits.,https://www.tate.org.uk/whats-on/tate-britain/sargent-and-fashion,"Found on the venue's ""past and current"" listing page.",2026-09-25T06:10:44.836Z
tate-britain,Now You See Us: Women Artists in Britain 1520–1920,2024-05-16,2024-10-13,Four hundred years of women artists in Britain.,https://www.tate.org.uk/whats-on/tate-britain/women-artists-in-britain-1520-1920,"Found on the venue's ""past and current"" listing page.",2026-09-25T06:10:44.836Z
tate-britain,Tate Britain Commission: Alvaro Barrington: Grace,2024-05-29,2025-01-26,"Barrington's installation honoring his grandmother, sister and mother.",https://www.tate.org.uk/whats-on/tate-britain/alvaro-barrington,"Found on the venue's ""past and current"" listing page.",2026-09-25T06:10:44.836Z
tate-britain,Turner Prize 2024,2024-09-25,2025-02-16,"Turner Prize shortlist featuring Abad, Johnson, Kaur, Le Bas.",https://www.tate.org.uk/whats-on/tate-britain/turner-prize-2024,"Found on the venue's ""past and current"" listing page.",2026-09-25T06:10:44.836Z
tate-britain,The 80s: Photographing Britain,2024-11-21,2025-05-05,1980s British photography of protest and social change.,https://www.tate.org.uk/whats-on/tate-britain/the-80s-photographing-britain,"Found on the venue's ""past and current"" listing page.",2026-09-25T06:10:44.836Z
tate-britain,Art Now: Hylozoic/Desires,2025-02-28,2025-08-25,Hylozoic/Desires excavate the Inland Customs Line archive.,https://www.tate.org.uk/whats-on/tate-britain/hylozoicdesires,"Found on the venue's ""past and current"" listing page.",2026-09-25T06:10:44.836Z
tate-britain,Ed Atkins,2025-04-02,2025-08-25,Atkins's career-spanning show on digital and human feeling.,https://www.tate.org.uk/whats-on/tate-britain/ed-atkins,"Found on the venue's ""past and current"" listing page.",2026-09-25T06:10:44.836Z
tate-britain,Edward Burra,2025-06-13,2025-10-19,First London retrospective of Burra's satirical watercolours.,https://www.tate.org.uk/whats-on/tate-britain/edward-burra,"Found on the venue's ""past and current"" listing page.",2026-09-25T06:10:44.836Z
tate-britain,Ithell Colquhoun,2025-06-13,2025-10-19,Colquhoun's evolution from surrealism to occult practice.,https://www.tate.org.uk/whats-on/tate-britain/ithell-colquhoun,"Found on the venue's ""past and current"" listing page.",2026-09-25T06:10:44.836Z
tate-britain,Art Now: Onyeka Igwe,2025-09-19,2026-05-17,Igwe's film on the University of Ibadan's history.,https://www.tate.org.uk/whats-on/tate-britain/art-now-onyeka-igwe,"Found on the venue's ""past and current"" listing page.",2026-09-25T06:10:44.836Z
tate-britain,Turner & Constable: Rivals & Originals,2025-11-27,2026-04-12,Turner and Constable's rival visions of landscape painting.,https://www.tate.org.uk/whats-on/tate-britain/turner-and-constable,"Found on the venue's ""past and current"" listing page.",2026-09-25T06:10:44.836Z
tate-britain,Hurvin Anderson,2026-03-26,2026-08-23,"Anderson's first major show, paintings between UK and Caribbean.",https://www.tate.org.uk/whats-on/tate-britain/hurvin-anderson,"Found on the venue's ""past and current"" listing page.",2026-09-25T06:10:44.836Z
jacquemart,Timeless Tintoretto,2026-09-11,2027-01-24,First comprehensive French overview of Tintoretto's career.,https://www.musee-jacquemart-andre.com/en/timeless-tintoretto,"Found on the venue's ""current/upcoming"" listing page.",2026-09-25T03:38:48.304Z
jacquemart,Baroque Splendors,2026-03-26,2026-08-02,Spanish Golden Age masters from the Hispanic Society.,https://www.musee-jacquemart-andre.com/en/baroque-splendors,"Found on the venue's ""past"" listing page.",2026-09-25T03:38:48.304Z
jacquemart,Georges de La Tour,2025-09-11,2026-02-22,Georges de La Tour's candlelit chiaroscuro scenes.,https://www.musee-jacquemart-andre.com/en/georges-tour,"Found on the venue's ""past"" listing page.",2026-09-25T03:38:48.304Z
jacquemart,Artemisia,2025-03-19,2025-08-03,"Artemisia Gentileschi's Baroque masterpieces, rarely exhibited in Paris.",https://www.musee-jacquemart-andre.com/en/artemisia,"Found on the venue's ""past"" listing page.",2026-09-25T03:38:48.304Z
jacquemart,Masterpieces from the Borghese Gallery,2024-09-06,2025-02-09,Renaissance and Baroque masterpieces from Rome's Borghese Gallery.,https://www.musee-jacquemart-andre.com/en/masterpieces-borghese-gallery,"Found on the venue's ""past"" listing page.",2026-09-25T03:38:48.304Z
