venue_code,title,start_date,end_date,summary,url,notes,swept_at
tate-britain,Lee Miller,2025-10-02,2026-02-15,"Members enjoy free entry – no need to book, just turn up with your card A major exhibition of the trailblazing surrealist photographer Lee Miller With the most extensive retrospective of her photography yet staged in the UK, Tate Britain celebrates Lee Miller as one of the 20th century's most urgent artistic voices. First exposed to a camera by working in front of it, Miller was one of the most sought-after models of the late 1920s. She quickly stepped behind the lens, becoming a leading figure in the avant-garde scenes in New York, Paris, London and Cairo.",https://www.tate.org.uk/whats-on/tate-britain/lee-miller,"Found on the venue's ""past and current"" listing page.",2026-09-25T03:06:15.716Z
tate-britain,Sargent and Fashion,2024-02-22,2024-07-07,"Fashion, identity, painting: explore the unique work of John Singer Sargent Celebrated for his striking portrait paintings, this exhibition sheds new light on John Singer Sargent’s acclaimed works. It explores how he worked like a stylist to craft the image of the sitters he painted, who he often had close relationships with. Sargent used fashion as a powerful tool to express identity and personality. He regularly chose the outfits of his collaborators or manipulated their clothing. This innovative use of costume was central to his artwork – for example, tugging a heavy coat tighter around a man to emphasise his figure or letting a dress strap sensuously slip from a woman’s shoulder. It was these daring sartorial choices that allowed him to express his vision as an artist. Almost 60 of Sargent’s paintings will be on display, including major portraits that rarely travel. Several period garments will also be showcased alongside the portraits they were worn in. The show examines how this remarkable painter used fashion to create portraits of the time, which still captivate today.",https://www.tate.org.uk/whats-on/tate-britain/sargent-and-fashion,"Found on the venue's ""past and current"" listing page.",2026-09-25T03:06:15.716Z
tate-britain,Now You See Us: Women Artists in Britain 1520–1920,2024-05-16,2024-10-13,"Discover the artists who forged a path for generations to come Spanning 400 years, this exhibition follows women on their journeys to becoming professional artists. From Tudor times to the First World War, artists such as Mary Beale, Angelica Kauffman, Elizabeth Butler and Laura Knight paved a new artistic path for generations of women. They challenged what it meant to be a working woman of the time by going against society’s expectations – having commercial careers as artists and taking part in public exhibitions. Including over 150 works, the show dismantles stereotypes surrounding women artists in history, who were often thought of as amateurs. Determined to succeed and refusing to be boxed in, they daringly painted what were usually thought to be subjects for male artists: history pieces, battle scenes and the nude. The exhibition sheds light on how these artists championed equal access to art training and academy membership, breaking boundaries and overcoming many obstacles to establish what it meant to be a woman in the art world.",https://www.tate.org.uk/whats-on/tate-britain/women-artists-in-britain-1520-1920,"Found on the venue's ""past and current"" listing page.",2026-09-25T03:06:15.716Z
tate-britain,Tate Britain Commission: Alvaro Barrington: Grace,2024-05-29,2025-01-26,"Be transported to the evocative, vibrant world of artist Alvaro Barrington in a major new installation at Tate Britain. Barrington's personal exploration of identity and belonging is a journey in three parts honouring his grandmother, sister and mother. He draws from personal memories across time and place, from his grandmother's Caribbean home where a thunderstorm hammers on the corrugated tin roof, to the exhilarating energy of Carnival. Tate Britain's Duveen Galleries are transformed into a space alive with sound, colour and texture. This is Barrington’s poignant celebration of the people and places that make us feel we belong.",https://www.tate.org.uk/whats-on/tate-britain/alvaro-barrington,"Found on the venue's ""past and current"" listing page.",2026-09-25T03:06:15.716Z
tate-britain,Turner Prize 2024,2024-09-25,2025-02-16,"Explore the best of British art today from vibrant drawings to intriguing installations Pio Abad, Claudette Johnson, Jasleen Kaur and Delaine Le Bas are the four artists shortlisted for the 2024 Turner Prize. They will showcase their eclectic work at Tate Britain from 25 September 2024, with the winner announced on 3 December 2024. Named after the radical painter JMW Turner, the Turner Prize was first awarded in 1984. Each year, it is given to a British artist who has created an outstanding exhibition or other presentation of their work. Pio Abad’s art explores cultural loss and colonial histories, often reflecting on his upbringing in the Philippines. Featuring drawings, etchings and sculptures that depict and transform artifacts from British museums, Abad sheds light on their overlooked histories and connects them to our lives today. He was nominated for his solo exhibition To Those Sitting in Darkness at the Ashmolean Museum, Oxford.",https://www.tate.org.uk/whats-on/tate-britain/turner-prize-2024,"Found on the venue's ""past and current"" listing page.",2026-09-25T03:06:15.716Z
tate-britain,The 80s: Photographing Britain,2024-11-21,2025-05-05,"Explore powerful photography in a decade of social and political change Explore one of the UK’s most critical decades, the 1980s. This exhibition traces the work of a diverse community of photographers, collectives and publications –creating radical responses to the turbulent Thatcher years. Set against the backdrop of race uprisings, the miner strikes, section 28, the AIDS pandemic and gentrification – be inspired by stories of protest and change. At the time, photography was used as a tool for social change, political activism, and artistic and photographic experiments. See powerful images that gave voice and visibility to underrepresented groups in society. This includes work depicting the Black arts movement, queer experience, South Asian diaspora and the representation of women in photography. This exhibition examines how photography collectives and publications highlighted these often-unseen stories, featured in innovative photography journals such as Ten 8 and Cameraworks. It will also look at the development of Autograph ABP, Half Moon Photography Workshop, and Hackney Flashers.",https://www.tate.org.uk/whats-on/tate-britain/the-80s-photographing-britain,"Found on the venue's ""past and current"" listing page.",2026-09-25T03:06:15.716Z
tate-britain,Art Now: Hylozoic/Desires,2025-02-28,2025-08-25,"Artist duo Hylozoic/Desires (Himali Singh Soin & David Soin Tappeser) excavate the lost archive of the Inland Customs Line The line stretched 4,000km, of which 2,500km was a planted hedge grown by the British Empire in the Indian subcontinent between 1840 and 1880. It separated the British-occupied Bengal Presidency from independent states to prevent smuggling and enforce the British monopoly on salt. In this new moving image installation, Hylozoic/Desires bring together historical records with speculative imaginings to penetrate the porosity of this barrier. Art Now: Hylozoic/Desires is supported by the Bukhman Foundation.",https://www.tate.org.uk/whats-on/tate-britain/hylozoicdesires,"Found on the venue's ""past and current"" listing page.",2026-09-25T03:06:15.716Z
tate-britain,Ed Atkins,2025-04-02,2025-08-25,"A major new exhibition by one of the most influential British artists working today Ed Atkins is best known for his computer-generated videos and animations. Repurposing contemporary technologies in unexpected ways, his work traces the dwindling gap between the digital world and human feeling. He borrows techniques from literature, cinema, video games, music and theatre to examine the relationship between reality, realism and fiction. This career-spanning exhibition features moving image works from the last 15 years alongside writing, paintings, embroideries and drawings. Together, they pit a weightless digital life against the physical world of heft, craft and touch. Atkins uses his own experiences, feelings and body as models to explore themes of intimacy, love and loss. For Atkins, the exhibition represents a reimagining of the messy, unravelling realities of life. 'My life and my work are inextricable. How do I convey the life-ness that made these works – my life-ness – through the exhibition? Not in some factual, chronological, biographical way, but through sensations. I want it so the more you see, the richer, more complex, less authored, less gettable things become.'",https://www.tate.org.uk/whats-on/tate-britain/ed-atkins,"Found on the venue's ""past and current"" listing page.",2026-09-25T03:06:15.716Z
tate-britain,Edward Burra,2025-06-13,2025-10-19,"Tickets for Edward Burra include entry to the Ithell Colquhoun exhibition Edward Burra is one of the most distinctive British artists of the 20th century, renowned for his vibrant, satirical scenes of the urban underworld and queer culture during the ‘Roaring Twenties.’ A master of watercolour painting, the exhibition shows how Burra pushed the boundaries of the traditionally delicate medium to create bold and vivid scenes. His practice is influenced by everything from music and performance to popular culture, literature, and art history. The first retrospective in London in 40 years, it will showcase Burra’s interest in experiencing society and culture abroad. A keen social documentarian, his scenes also include macabre landscapes that reflect his experience of world events, including the Spanish Civil War and Second World War. Burra’s lived experience of disability influenced his artistic practice and may have informed his portrayal of marginalised communities. Discover an in-depth view of Burra’s career with over 80 paintings and drawings along with material from the Edward Burra archive at Tate, providing visitors an insight into the artist’s creative process.",https://www.tate.org.uk/whats-on/tate-britain/edward-burra,"Found on the venue's ""past and current"" listing page.",2026-09-25T03:06:15.716Z
tate-britain,Ithell Colquhoun,2025-06-13,2025-10-19,"Tickets for Ithell Colquhoun include entry to the Edward Burra exhibition One of the most radical artists of her generation, Ithell Colquhoun was an important figure in British Surrealism during the 1930s and 1940s. An innovative writer and practicing occultist, Colquhoun charted her own course, investigating surrealist methods of unconscious picture-making and fearlessly delving into the realms of myth and magic. This landmark exhibition of over 140 artworks and archival materials traces Colquhoun’s evolution, from her early student work and engagement with the surrealist movement, to her fascination with the intertwining realms of art, sexual identity, ecology and occultism. It culminates in a room dedicated to Colquhoun’s interpretation of the Taro deck – her most accomplished fusion of her artistic and magical practice. Explore Colquhoun’s enthralling, multi-layered universe through writings, drawings, paintings, many of which have never been shown publicly before.",https://www.tate.org.uk/whats-on/tate-britain/ithell-colquhoun,"Found on the venue's ""past and current"" listing page.",2026-09-25T03:06:15.716Z
tate-britain,Art Now: Onyeka Igwe,2025-09-19,2026-05-17,"A new body of work consisting of film, projected slides and sculpture, brought together to tell the story of the University of Ibadan Onyeka Igwe’s Art Now display, our generous mother, explores the University of Ibadan, the oldest degree-awarding institution in Nigeria. Moving through the university’s tropical modernist architecture, the film traces the building’s personal and political histories, from its colonial roots through to national independence, civil war and towards the present day. Visitors will enter a dark green space which hosts the film in multiple guises. It first takes the form of a Perspex sculpture that fractures the content, alluding to the multiple ways one place can be understood. Towards the middle of the space, the work takes the form of a slide projection. At the back of the gallery, the film then concludes in digital form, projected upon a large cinematic wall. Across all these different iterations of her work, Igwe draws from her own interest in radical filmmaking to deconstruct the history of the University of Ibadan.",https://www.tate.org.uk/whats-on/tate-britain/art-now-onyeka-igwe,"Found on the venue's ""past and current"" listing page.",2026-09-25T03:06:15.716Z
tate-britain,Turner & Constable: Rivals & Originals,2025-11-27,2026-04-12,"Members enjoy free entry – no need to book, just turn up with your card The definitive exhibition of two pivotal British artists in the 250th year of their births Two of Britain’s greatest painters, J.M.W. Turner and John Constable were also the greatest of rivals. Born within a year of each other – Turner in 1775, Constable in 1776 – the art critics of the day compared their paintings to a clash of ‘fire and water’. Raised in the gritty heart of Georgian London, Turner quickly became a young star of the art world despite his humble beginnings. Meanwhile Constable, the son of a wealthy Suffolk merchant, was equally determined to forge his own path as an artist but faced a longer, more arduous rise to acclaim. Though from different worlds, both artists were united in their desire to transform landscape painting for the better.",https://www.tate.org.uk/whats-on/tate-britain/turner-and-constable,"Found on the venue's ""past and current"" listing page.",2026-09-25T03:06:15.716Z
tate-britain,Hurvin Anderson,2026-03-26,2026-08-23,"Experience the intensely colourful work of British artist Hurvin Anderson Hurvin Anderson’s first major solo show brings together more than 80 of his vibrant paintings, spanning the artist’s entire career, from his days as a student to new, never-before-seen paintings. Through colour-drenched landscapes and interiors, Anderson meanders back and forth across the Atlantic, between the UK and the Caribbean. The youngest of eight children, he was the first to be born in the UK after his family left Jamaica for Birmingham in the 1960s. As a result, Anderson’s work reflects on his experiences of belonging and diaspora. His works often feature family members, experiences from his youth and places of individual and cultural significance like the barbershop. By revisiting elements and sometimes layering one location onto another, he engages with the unreliability of memory and tension around cultural heritage.",https://www.tate.org.uk/whats-on/tate-britain/hurvin-anderson,"Found on the venue's ""past and current"" listing page.",2026-09-25T03:06:15.716Z
